sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,weight,status,visibility,tax_class_name,qty,is_in_stock,url_key,meta_title,meta_description,meta_keywords,manufacturer,image,small_image,thumbnail,additional_images
1004 CRS DD,Default,simple,Categorias/Piscas,base,MINI PISCA BROS MOD. 13/15 / TITAN 125 MOD. 00/04 COMPLETO LENTE CRISTAL (DIANTEIRO DIR),"COMPATIVEL COM:
TITAN 150 MOD. 04/08
CBX TWISTER MOD. 01/08
CB 300 MOD. 09/15
XRE 300 MOD. 09/15
CG FAN MOD. 05/08

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS

",,0.01,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10522.jpg,catalog/products/10522.jpg,catalog/products/10522.jpg,catalog/products/10522.jpg
1004 LA DD,Default,simple,Categorias/Piscas,base,MINI PISCA BROS MOD. 13/15 / TITAN 125 MOD. 00/04 COMPLETO LENTE LARANJA (DIANTEIRO DIR),"COMPATIVEL COM:
TITAN 150 MOD. 04/08
CBX TWISTER MOD. 01/08
CB 300 MOD. 09/15
XRE 300 MOD. 09/15
CG FAN MOD. 05/08

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS

",,0.01,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10524.jpg,catalog/products/10524.jpg,catalog/products/10524.jpg,catalog/products/10524.jpg
1004 CRS DE,Default,simple,Categorias/Piscas,base,MINI PISCA BROS MOD. 13/15 / TITAN 125 MOD. 00/04 COMPLETO LENTE CRISTAL (DIANTEIRO ESQ),"COMPATIVEL COM:
TITAN 150 MOD. 04/08
CBX TWISTER MOD. 01/08
CB 300 MOD. 09/15
XRE 300 MOD. 09/15
CG FAN MOD. 05/08

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS

",,0.01,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10523.jpg,catalog/products/10523.jpg,catalog/products/10523.jpg,catalog/products/10523.jpg
1004 LA DE,Default,simple,Categorias/Piscas,base,MINI PISCA BROS MOD. 13/15 / TITAN 125 MOD. 00/04 COMPLETO LENTE LARANJA (DIANTEIRO ESQ),"COMPATIVEL COM:
TITAN 150 MOD. 04/08
CBX TWISTER MOD. 01/08
CB 300 MOD. 09/15
XRE 300 MOD. 09/15
CG FAN MOD. 05/08

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS

",,0.01,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10525.jpg,catalog/products/10525.jpg,catalog/products/10525.jpg,catalog/products/10525.jpg
1020 CRS DD,Default,simple,Categorias/Piscas,base,PISCA TITAN FAN 150 MOD. 14/15 COMPLETO LENTE CRISTAL (DIANTEIRO DIREITO)- TERMINAL ELETRICO,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,5.2900,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10555.jpg,catalog/products/10555.jpg,catalog/products/10555.jpg,catalog/products/10555.jpg
1020 CRS DE,Default,simple,Categorias/Piscas,base,PISCA TITAN FAN 150 MOD. 14/15 COMPLETO LENTE CRISTAL (DIANTEIRO ESQUERDO)- TERMINAL ELETRICO,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,5.2900,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10556.jpg,catalog/products/10556.jpg,catalog/products/10556.jpg,catalog/products/10556.jpg
1020 FA DD,Default,simple,Categorias/Piscas,base,PISCA TITAN FAN 150 MOD. 14/15 COMPLETO LENTE FUME AMARELADO (DIANTEIRO DIREITO)- TERMINAL ELETRICO,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,5.2900,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10557.jpg,catalog/products/10557.jpg,catalog/products/10557.jpg,catalog/products/10557.jpg
1020 FA DE,Default,simple,Categorias/Piscas,base,PISCA TITAN FAN 150 MOD. 14/15 COMPLETO LENTE FUME AMARELADO (DIANTEIRO ESQUERDO)- TERMINAL ELETRICO,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,5.2900,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10558.jpg,catalog/products/10558.jpg,catalog/products/10558.jpg,catalog/products/10558.jpg
1020 LA DD,Default,simple,Categorias/Piscas,base,PISCA TITAN FAN 150 MOD. 14/15 COMPLETO LENTE LARANJA (DIANTEIRO DIREITO) - TERMINAL ELETRICO,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,5.2900,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10561.jpg,catalog/products/10561.jpg,catalog/products/10561.jpg,catalog/products/10561.jpg
1020 LA DE,Default,simple,Categorias/Piscas,base,PISCA TITAN FAN 150 MOD. 14/15 COMPLETO LENTE LARANJA (DIANTEIRO ESQUERDO) - TERMINAL ELETRICO,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,5.2900,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10562.jpg,catalog/products/10562.jpg,catalog/products/10562.jpg,catalog/products/10562.jpg
1030 CRS DD,Default,simple,Categorias/Piscas,base,PISCA TITAN TITAN 160 16/25 / TWISTER 16/18 COMPLETO LENTE CRISTAL (DIANTEIRO DIR.)- CONECTOR,"COMPATIVEL:
CG FAN 160 START MOD. 15/22

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10589.jpg,catalog/products/10589.jpg,catalog/products/10589.jpg,catalog/products/10589.jpg
1030 CRS DE,Default,simple,Categorias/Piscas,base,PISCA TITAN TITAN 160 16/25/ TWISTER 16/18 COMPLETO LENTE CRISTAL (DIANTEIRO ESQ.)- CONECTOR,"COMPATIVEL:
CG FAN 160 START MOD. 15/22

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10590.jpg,catalog/products/10590.jpg,catalog/products/10590.jpg,catalog/products/10590.jpg
1030 FA DD,Default,simple,Categorias/Piscas,base,PISCA TITAN TITAN 160 16/25/ TWISTER 16/18 COMPLETO LENTE FUME AMARELADO (DIANTEIRO DIR.)-CONECTOR,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10591.jpg,catalog/products/10591.jpg,catalog/products/10591.jpg,catalog/products/10591.jpg
1030 FA DE,Default,simple,Categorias/Piscas,base,PISCA TITAN TITAN 160 16/25/ TWISTER 16/18 COMPLETO LENTE FUME AMARELADO (DIANTEIRO ESQ.)-CONECTOR,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10592.jpg,catalog/products/10592.jpg,catalog/products/10592.jpg,catalog/products/10592.jpg
1030 LA DD,Default,simple,Categorias/Piscas,base,PISCA TITAN TITAN 160 16/25/ TWISTER 16/18 COMPLETO LENTE LARANJA (DIANTEIRO DIR.)-CONECTOR,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10595.jpg,catalog/products/10595.jpg,catalog/products/10595.jpg,catalog/products/10595.jpg
1030 LA DE,Default,simple,Categorias/Piscas,base,PISCA TITAN TITAN 160 16/25/ TWISTER 16/18 COMPLETO LENTE LARANJA (DIANTEIRO ESQ.)-CONECTOR,"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10596.jpg,catalog/products/10596.jpg,catalog/products/10596.jpg,catalog/products/10596.jpg
1025 CRS DD,Default,simple,Categorias/Piscas,base,PISCA BROS MOD. 13/22 / XRE 190 MOD. 16/18 COMPLETO LENTE CRISTAL (DIANTEIRO DIREITO),"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10571.jpg,catalog/products/10571.jpg,catalog/products/10571.jpg,"catalog/products/10571.jpg,catalog/products/10572.jpg,catalog/products/10573.jpg"
1025 CRS DE,Default,simple,Categorias/Piscas,base,PISCA BROS MOD. 13/22 / XRE 190 MOD. 16/18 COMPLETO LENTE CRISTAL (DIANTEIRO ESQUERDO),"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10574.jpg,catalog/products/10574.jpg,catalog/products/10574.jpg,catalog/products/10574.jpg
1025 FA DE,Default,simple,Categorias/Piscas,base,PISCA BROS MOD. 13/22 / XRE 190 MOD. 16/18 COMPLETO LENTE FUME AMARELADO (DIANTEIRO ESQUERDO),"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10575.jpg,catalog/products/10575.jpg,catalog/products/10575.jpg,"catalog/products/10575.jpg,catalog/products/10576.jpg"
1025 FC DD,Default,simple,Categorias/Piscas,base,PISCA BROS MOD. 13/22 / XRE 190 MOD. 16/18 COMPLETO LENTE FUME CLARO (DIANTEIRO DIREITO),"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11647.jpg,catalog/products/11647.jpg,catalog/products/11647.jpg,catalog/products/11647.jpg
1025 FC DE,Default,simple,Categorias/Piscas,base,PISCA BROS MOD. 13/22 / XRE 190 MOD. 16/18 COMPLETO LENTE FUME CLARO (DIANTEIRO ESQUERDO),"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11648.jpg,catalog/products/11648.jpg,catalog/products/11648.jpg,catalog/products/11648.jpg
1025 LA DD,Default,simple,Categorias/Piscas,base,PISCA BROS MOD. 13/22 / XRE 190 MOD. 16/18 COMPLETO LENTE LARANJA (DIANTEIRO DIREITO),"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10577.jpg,catalog/products/10577.jpg,catalog/products/10577.jpg,catalog/products/10577.jpg
1025 LA DE,Default,simple,Categorias/Piscas,base,PISCA BROS MOD. 13/22 / XRE 190 MOD. 16/18 COMPLETO LENTE LARANJA (DIANTEIRO ESQUERDO),"Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10578.jpg,catalog/products/10578.jpg,catalog/products/10578.jpg,catalog/products/10578.jpg
1024 LA,Default,simple,Categorias/Piscas,base,PISCA TITAN 125 MOD. 00/04 & CB 300/XRE 300 09/14 COMPLETO LENTE FRISADA LARANJA (UNIVERSAL),"Compatível com:
CG FAN 125 MOD. 05/08
TITAN 150 MOD. 04/08
FAN 150 MOD. 12/14
TWISTER MOD. 01/08",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11852.jpg,catalog/products/11852.jpg,catalog/products/11852.jpg,"catalog/products/10570.jpg,catalog/products/11852.jpg"
1024 FC,Default,simple,Categorias/Piscas,base,PISCA TITAN 125 MOD. 00/04 & CB 300/XRE 300 09/14 COMPLETO LENTE FRISADA FUME CLARO (UNIVERSAL),"Compatível com:
CG FAN 125 MOD. 05/08
TITAN 150 MOD. 04/08
FAN 150 MOD. 12/14
TWISTER MOD. 01/08

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS

",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10569.jpg,catalog/products/10569.jpg,catalog/products/10569.jpg,catalog/products/10569.jpg
1024 FA,Default,simple,Categorias/Piscas,base,PISCA TITAN 125 MOD. 00/04 & CB 300/XRE 300 09/14 COMPLETO LENTE FRISADA FUME AMARELADO (UNIVERSAL),"Compatível com:
CG FAN 125 MOD. 05/08
TITAN 150 MOD. 04/08
FAN 150 MOD. 12/14
TWISTER MOD. 01/08

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS

",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10568.jpg,catalog/products/10568.jpg,catalog/products/10568.jpg,catalog/products/10568.jpg
1024 CRS,Default,simple,Categorias/Piscas,base,PISCA TITAN 125 MOD. 00/04 & CB 300/XRE 300 09/14 COMPLETO LENTE FRISADA CRISTAL (UNIVERSAL),"Compatível com:
CG FAN 125 MOD. 05/08
TITAN 150 MOD. 04/08
FAN 150 MOD. 12/14
TWISTER MOD. 01/08

Capa preta em ABS brilhante, interior metalizado, lentes em acrílico e carcaça em ABS

",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10567.jpg,catalog/products/10567.jpg,catalog/products/10567.jpg,catalog/products/10567.jpg
1045 CRS DE,Default,simple,Categorias/Piscas,base,PISCA FAZER 250 MOD. 11/14 COM CARCACA PRETA E LENTE CRISTAL LISA (DIANTEIRO ESQ) COM LAMPADA,"Capa e carcaça preta em ABS, interior metalizado e lentes em acrílico cristal.

",,0.01,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11423.jpg,catalog/products/11423.jpg,catalog/products/11423.jpg,"catalog/products/1045-CRS-DE-site-2.jpg,catalog/products/11423.jpg,catalog/products/11424.jpg"
1045 LA DD,Default,simple,Categorias/Piscas,base,PISCA FAZER 250 MOD. 11/14 COM CARCACA PRETA E LENTE LARANJA LISA (DIANTEIRO DIR) COM LAMPADA,"Capa e carcaça preta em ABS, interior metalizado e lentes em acrílico cristal.

",,0.01,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11417.jpg,catalog/products/11417.jpg,catalog/products/11417.jpg,"catalog/products/11417.jpg,catalog/products/11418.jpg"
1045 LA DE,Default,simple,Categorias/Piscas,base,PISCA FAZER 250 MOD. 11/14 COM CARCACA PRETA E LENTE LARANJA LISA (DIANTEIRO ESQ) COM LAMPADA,"Capa e carcaça preta em ABS, interior metalizado e lentes em acrílico cristal.

",,0.01,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11419.jpg,catalog/products/11419.jpg,catalog/products/11419.jpg,"catalog/products/11419.jpg,catalog/products/11420.jpg"
4001 VM,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / MINI PISCA TITAN 2000 LISA (VM) ,"Carcaça e Capa preta em ABS brilhante, interior metalizado assim evita os desgastes no aquecimento da lâmpada, garantido mais qualidade e as lentes são em Acrílico. 

",,1.0500,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11364.jpg,catalog/products/11364.jpg,catalog/products/11364.jpg,catalog/products/11364.jpg
4017 CRS,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / MINI PISCA TITAN 2000 FRISADO ( CR ) ,"Lente para pisca , feitas em acrílico, não descasca",,0.5300,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10452.jpg,catalog/products/10452.jpg,catalog/products/10452.jpg,catalog/products/10452.jpg
4017 FA,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / MINI PISCA TITAN 2000 FRISADO ( FA ) ,"Lente para pisca , feitas em acrílico, não descasca",,0.5300,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10453.jpg,catalog/products/10453.jpg,catalog/products/10453.jpg,catalog/products/10453.jpg
4017 FC,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / MINI PISCA TITAN 2000 FRISADO ( FC ) ,"Lente para pisca , feitas em acrílico, não descasca",,0.5300,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10454.jpg,catalog/products/10454.jpg,catalog/products/10454.jpg,catalog/products/10454.jpg
4017 VM,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / MINI PISCA TITAN 2000 FRISADO ( VM ) ,"Lente para pisca , feitas em acrílico, não descasca",,0.5300,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10456.jpg,catalog/products/10456.jpg,catalog/products/10456.jpg,catalog/products/10456.jpg
4015 LA DD,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE DO PISCA BIZ ( LA ) - AWA,"Lente para pisca , feitas em acrílico, não descasca.",,3.5700,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10443.jpg,catalog/products/10443.jpg,catalog/products/10443.jpg,catalog/products/10443.jpg
4015 VM DD,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE DO PISCA BIZ ( VM ) AWA,"Lente para pisca , feitas em acrílico, não descasca.",,3.5700,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10445.jpg,catalog/products/10445.jpg,catalog/products/10445.jpg,catalog/products/10445.jpg
4015 LA DE,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE DO PISCA BIZ LA  ,"Lente para pisca , feitas em acrílico, não descasca.",,3.5700,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10444.jpg,catalog/products/10444.jpg,catalog/products/10444.jpg,catalog/products/10444.jpg
4015 VM DE,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE DO PISCA BIZ VM,"Lente para pisca , feitas em acrílico, não descasca.",,3.5700,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10446.jpg,catalog/products/10446.jpg,catalog/products/10446.jpg,catalog/products/10446.jpg
4018 CRS,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / PISCA YES FRISADO ( CR ),"Lente para pisca , feitas em acrílico, não descasca.",,2.6300,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10457.jpg,catalog/products/10457.jpg,catalog/products/10457.jpg,catalog/products/10457.jpg
4018 LA,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / PISCA YES FRISADO ( LA ) ,"Lente para pisca , feitas em acrílico, não descasca.",,2.6300,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10459.jpg,catalog/products/10459.jpg,catalog/products/10459.jpg,catalog/products/10459.jpg
4040,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE DO PISCA XRE 300 ORIGINAL FRISADA ( FUMÊ CRISTALIZADO) ,"Lente para pisca , feitas em acrílico, não descasca.

",,2.6300,,,,0.04000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10482.jpg,catalog/products/10482.jpg,catalog/products/10482.jpg,catalog/products/10482.jpg
4012 CRS,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,"LENTE FRISADO DO PISCA TITAN 00/150, TWISTER, XRE 300, CB 300 ( CR ) ","Lente em Acrílico, garantindo mais durabilidade para a peça.",,2.6300,,,,0.04000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10436.jpg,catalog/products/10436.jpg,catalog/products/10436.jpg,catalog/products/10436.jpg
4012 FA,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,"LENTE FRISADO DO PISCA TITAN 00/150, TWISTER, XRE 300, CB 300 ( FA ) ","Lente em Acrílico, garantindo mais durabilidade para a peça.",,2.6300,,,,0.04000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10437.jpg,catalog/products/10437.jpg,catalog/products/10437.jpg,catalog/products/10437.jpg
4012 FC,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,"LENTE FRISADO DO PISCA TITAN 00/150, TWISTER, XRE 300, CB 300 ( FC ) ","Lente em Acrílico, garantindo mais durabilidade para a peça.",,2.6300,,,,0.04000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10438.jpg,catalog/products/10438.jpg,catalog/products/10438.jpg,catalog/products/10438.jpg
4012 LA,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,"LENTE FRISADO DO PISCA TITAN 00/150, TWISTER, XRE 300, CB 300 ( LA ) ","Lente em Acrílico, garantindo mais durabilidade para a peça.",,2.6300,,,,0.04000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10439.jpg,catalog/products/10439.jpg,catalog/products/10439.jpg,catalog/products/10439.jpg
4004 CRS,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,"LENTE LISA PISCA TITAN 00/150, TWISTER, XRE 300, CB 300 (CR) ","Lente para pisca , feitas em acrílico, não descasca.

",,2.6300,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10419.jpg,catalog/products/10419.jpg,catalog/products/10419.jpg,catalog/products/10419.jpg
4004 VM,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,"LENTE LISA PISCA TITAN 00/150, TWISTER, XRE 300, CB 300 (VM) ","Lente para pisca , feitas em acrílico, não descasca.

",,2.6300,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10413.jpg,catalog/products/10413.jpg,catalog/products/10413.jpg,"catalog/products/10413.jpg,catalog/products/10423.jpg"
4001 CRS,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE / MINI PISCA TITAN 2000 LISA (CR) ,"Carcaça e Capa preta em ABS brilhante, interior metalizado assim evita os desgastes no aquecimento da lâmpada, garantido mais qualidade e as lentes são em Acrílico. 

",,1.0500,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10409.jpg,catalog/products/10409.jpg,catalog/products/10409.jpg,catalog/products/10409.jpg
4001 FA,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE MINI PISCA LISA TITAN 2000 FUME AMARELADO,"Carcaça e Capa preta em ABS brilhante, interior metalizado assim evita os desgastes no aquecimento da lâmpada, garantido mais qualidade e as lentes são em Acrílico. 

",,1.0500,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10410.jpg,catalog/products/10410.jpg,catalog/products/10410.jpg,catalog/products/10410.jpg
4019 FC DD,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE PISCA TITAN 150/125 2014 FUME CLARO ( DIANTEIRO DIREITO ),"Lente para pisca , feitas em acrílico, não descasca.

",,3.0000,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10465.jpg,catalog/products/10465.jpg,catalog/products/10465.jpg,catalog/products/10465.jpg
4019 LA DD,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE PISCA TITAN 150/125 2014 LARANJA ( DIANTEIRO DIREITO ),"Lente para pisca , feitas em acrílico, não descasca.

",,3.0000,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10467.jpg,catalog/products/10467.jpg,catalog/products/10467.jpg,catalog/products/10467.jpg
4019 CRS DD,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE PISCA TITAN 150/125 2014 CRISTAL ( DIANTEIRO DIREITO ),,,2.5000,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10461.jpg,catalog/products/10461.jpg,catalog/products/10461.jpg,catalog/products/10461.jpg
4019 CRS DE,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE PISCA TITAN 150/125 2014 CRISTAL ( DIANTEIRO ESQUERDO),,,2.5000,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10462.jpg,catalog/products/10462.jpg,catalog/products/10462.jpg,catalog/products/10462.jpg
4019 FA DD,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE PISCA TITAN 150/125 2014 FUME AMARELADO ( DIANTEIRO DIREITO ),"Lente para pisca , feitas em acrílico, não descasca.

",,3.0000,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10463.jpg,catalog/products/10463.jpg,catalog/products/10463.jpg,catalog/products/10463.jpg
4019 LA DE,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,LENTE PISCA TITAN 150/125 2014 LARANJA ( DIANTEIRO ESQUERDO),,,3.0000,,,,0.03000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10468.jpg,catalog/products/10468.jpg,catalog/products/10468.jpg,catalog/products/10468.jpg
4021 CRS,Default,simple,Categorias/Lentes/Lente Dos Piscas,base,"LENTE LISA PISCA FAZER 250 MOD. 11/14, FACTOR 125 MOD. 09/12, FACTOR 150 MOD. 19/21 - CRISTAL",,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11733.jpg,catalog/products/11733.jpg,catalog/products/11733.jpg,catalog/products/11733.jpg
3015,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 125 MODELO 00/04 / FAN 125 MODELO 05/08 CROMADO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e cromado, evitando que a peça descasque com a ação do tempo.",,0.01,,,,2.12000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11380.jpg,catalog/products/11380.jpg,catalog/products/11380.jpg,catalog/products/11380.jpg
